date,game_id,player_team,home_team,away_team,pts,reb,ast,min,fg_pct,player_name
2023-11-28,0022300058,MIN,MIN,OKC,9,2,8,37.233333333333334,0.21428571428571427,Mike Conley
2023-11-28,0022300058,MIN,MIN,OKC,4,1,1,11.533333333333333,0.5,Shake Milton
2023-11-28,0022300058,MIN,MIN,OKC,7,5,2,22.766666666666666,0.3333333333333333,Kyle Anderson
2023-11-28,0022300058,MIN,MIN,OKC,15,7,2,25.433333333333334,0.6666666666666666,Naz Reid
2023-11-28,0022300058,MIN,MIN,OKC,17,3,0,21.0,0.8333333333333334,Troy Brown Jr.
2023-11-28,0022300058,MIN,MIN,OKC,0,0,0,0.0,0.0,Leonard Miller
2023-11-28,0022300058,MIN,MIN,OKC,0,0,0,0.0,0.0,Josh Minott
2023-11-28,0022300058,MIN,MIN,OKC,0,0,0,0.0,0.0,Wendell Moore Jr.
2023-11-28,0022300058,MIN,MIN,OKC,0,0,0,0.0,0.0,Daishen Nix
2023-11-28,0022300058,OKC,MIN,OKC,3,3,1,25.083333333333332,0.2,Luguentz Dort
2023-11-28,0022300058,OKC,MIN,OKC,10,3,3,34.11666666666667,0.2,Jalen Williams
2023-11-28,0022300058,OKC,MIN,OKC,16,8,6,33.833333333333336,0.3,Chet Holmgren
2023-11-28,0022300058,OKC,MIN,OKC,10,6,1,28.15,0.5,Josh Giddey
2023-11-28,0022300058,OKC,MIN,OKC,32,4,4,33.983333333333334,0.5909090909090909,Shai Gilgeous-Alexander
2023-11-28,0022300058,OKC,MIN,OKC,9,1,3,23.816666666666666,0.42857142857142855,Isaiah Joe
2023-11-28,0022300058,OKC,MIN,OKC,0,1,0,1.5,0.0,Ousmane Dieng
2023-11-28,0022300058,OKC,MIN,OKC,3,5,3,11.083333333333334,0.16666666666666666,Jaylin Williams
2023-11-28,0022300058,OKC,MIN,OKC,2,2,0,15.3,0.3333333333333333,Kenrich Williams
2023-11-28,0022300058,OKC,MIN,OKC,10,0,0,16.666666666666668,0.75,Cason Wallace
2023-11-28,0022300058,OKC,MIN,OKC,8,3,1,16.483333333333334,0.75,Aaron Wiggins
2023-11-28,0022300058,OKC,MIN,OKC,0,0,0,0.0,0.0,Davis Bertans
2023-11-28,0022300058,OKC,MIN,OKC,0,0,0,0.0,0.0,Tre Mann
2023-11-28,0022300058,OKC,MIN,OKC,0,0,0,0.0,0.0,Vasilije Micić
2023-11-28,0022300058,OKC,MIN,OKC,0,0,0,0.0,0.0,Olivier Sarr
2023-11-28,0022300054,BKN,BKN,TOR,18,9,3,26.616666666666667,0.5454545454545454,Cameron Johnson
2023-11-28,0022300054,BKN,BKN,TOR,5,9,2,26.1,0.2,Dorian Finney-Smith
2023-11-28,0022300054,BKN,BKN,TOR,15,8,0,31.566666666666666,0.7,Nic Claxton
2023-11-28,0022300054,BKN,BKN,TOR,22,10,5,37.9,0.5294117647058824,Mikal Bridges
2023-11-28,0022300054,BKN,BKN,TOR,23,9,8,37.9,0.29411764705882354,Spencer Dinwiddie
2023-11-28,0022300054,BKN,BKN,TOR,5,5,2,15.2,0.5,Day'Ron Sharpe
2023-11-28,0022300054,BKN,BKN,TOR,7,1,2,22.55,0.3333333333333333,Lonnie Walker IV
2023-11-28,0022300054,BKN,BKN,TOR,18,7,4,30.85,0.5,Royce O'Neale
2023-11-28,0022300054,BKN,BKN,TOR,2,1,0,11.316666666666666,0.5,Trendon Watford
2023-11-28,0022300054,BKN,BKN,TOR,0,0,0,0.0,0.0,Armoni Brooks
2023-11-28,0022300054,BKN,BKN,TOR,0,0,0,0.0,0.0,Harry Giles III
2023-11-28,0022300054,BKN,BKN,TOR,0,0,0,0.0,0.0,Jalen Wilson
2023-11-28,0022300054,TOR,BKN,TOR,10,3,2,36.516666666666666,0.3333333333333333,OG Anunoby
2023-11-28,0022300054,TOR,BKN,TOR,17,10,2,34.96666666666667,0.3333333333333333,Pascal Siakam
2023-11-28,0022300054,TOR,BKN,TOR,6,9,4,24.65,0.6,Jakob Poeltl
2023-11-28,0022300054,TOR,BKN,TOR,17,11,6,36.333333333333336,0.2631578947368421,Scottie Barnes
2023-11-28,0022300054,TOR,BKN,TOR,14,5,9,32.016666666666666,0.3333333333333333,Dennis Schröder
2023-11-28,0022300054,TOR,BKN,TOR,15,2,1,24.766666666666666,0.5833333333333334,Gary Trent Jr.
2023-11-28,0022300054,TOR,BKN,TOR,1,3,1,9.616666666666667,0.0,Precious Achiuwa
2023-11-28,0022300054,TOR,BKN,TOR,5,0,1,15.983333333333333,0.4,Malachi Flynn
2023-11-28,0022300054,TOR,BKN,TOR,5,2,1,13.033333333333333,0.5,Jalen McDaniels
2023-11-28,0022300054,TOR,BKN,TOR,13,1,0,12.116666666666667,0.7142857142857143,Chris Boucher
2023-11-28,0022300054,TOR,BKN,TOR,0,0,0,0.0,0.0,Otto Porter Jr.
2023-11-28,0022300054,TOR,BKN,TOR,0,0,0,0.0,0.0,Garrett Temple
2023-11-28,0022300054,TOR,BKN,TOR,0,0,0,0.0,0.0,Thaddeus Young
2023-11-28,0022300057,NYK,NYK,CHA,16,3,2,28.3,0.23076923076923078,RJ Barrett
2023-11-28,0022300057,NYK,NYK,CHA,25,20,5,34.483333333333334,0.5333333333333333,Julius Randle
2023-11-28,0022300057,NYK,NYK,CHA,6,10,0,32.733333333333334,0.5,Mitchell Robinson
2023-11-28,0022300057,NYK,NYK,CHA,12,3,7,33.53333333333333,0.5555555555555556,Jalen Brunson
2023-11-28,0022300057,NYK,NYK,CHA,6,1,1,19.016666666666666,0.5,Quentin Grimes
2023-11-28,0022300057,NYK,NYK,CHA,17,6,2,29.85,0.7,Josh Hart
2023-11-28,0022300057,NYK,NYK,CHA,23,3,1,25.533333333333335,0.45,Immanuel Quickley
2023-11-28,0022300057,NYK,NYK,CHA,6,2,0,18.883333333333333,0.25,Donte DiVincenzo
2023-11-28,0022300057,NYK,NYK,CHA,4,6,2,13.566666666666666,0.6666666666666666,Isaiah Hartenstein
2023-11-28,0022300057,NYK,NYK,CHA,0,0,0,1.7,0.0,Jericho Sims
2023-11-28,0022300057,NYK,NYK,CHA,0,0,0,1.2,0.0,DaQuan Jeffries
2023-11-28,0022300057,NYK,NYK,CHA,0,0,1,1.2,0.0,Miles McBride
2023-11-28,0022300057,NYK,NYK,CHA,0,0,0,0.0,0.0,Ryan Arcidiacono
2023-11-28,0022300057,NYK,NYK,CHA,0,0,0,0.0,0.0,Evan Fournier
2023-11-28,0022300057,CHA,NYK,CHA,13,4,2,31.683333333333334,0.4166666666666667,Miles Bridges
2023-11-28,0022300057,CHA,NYK,CHA,4,6,6,27.85,0.2857142857142857,Gordon Hayward
2023-11-28,0022300057,CHA,NYK,CHA,12,12,0,25.166666666666668,0.5555555555555556,Mark Williams
2023-11-28,0022300057,CHA,NYK,CHA,18,3,2,36.21666666666667,0.3888888888888889,Brandon Miller
2023-11-28,0022300057,CHA,NYK,CHA,11,2,5,32.5,0.3125,Terry Rozier
2023-11-28,0022300057,CHA,NYK,CHA,11,8,3,26.9,0.4,P.J. Washington
2023-11-28,0022300057,CHA,NYK,CHA,4,1,1,14.4,0.6666666666666666,Ish Smith
2023-11-28,0022300057,CHA,NYK,CHA,5,2,0,13.066666666666666,0.4,Bryce McGowens
2023-11-28,0022300057,CHA,NYK,CHA,0,2,0,12.833333333333334,0.0,JT Thor
2023-11-28,0022300057,CHA,NYK,CHA,0,0,2,4.85,0.0,Theo Maledon
2023-11-28,0022300057,CHA,NYK,CHA,8,0,0,4.85,0.75,Nick Smith Jr.
2023-11-28,0022300057,CHA,NYK,CHA,0,0,0,4.85,0.0,Leaky Black
2023-11-28,0022300057,CHA,NYK,CHA,5,1,0,4.85,0.6666666666666666,James Bouknight
2023-11-29,0022300263,DEN,DEN,HOU,11,3,4,26.583333333333332,0.5714285714285714,Justin Holiday
2023-11-29,0022300263,DEN,DEN,HOU,30,10,5,33.81666666666667,0.6470588235294118,Michael Porter Jr.
2023-11-29,0022300263,DEN,DEN,HOU,32,10,15,33.35,0.631578947368421,Nikola Jokić
2023-11-29,0022300263,DEN,DEN,HOU,10,1,2,31.6,0.6666666666666666,Kentavious Caldwell-Pope
2023-11-29,0022300263,DEN,DEN,HOU,16,6,6,22.366666666666667,0.2857142857142857,Jamal Murray
2023-11-29,0022300263,DEN,DEN,HOU,14,2,2,23.75,0.42857142857142855,Reggie Jackson
2023-11-29,0022300263,DEN,DEN,HOU,7,3,0,18.333333333333332,0.5,Zeke Nnaji
2023-11-29,0022300263,DEN,DEN,HOU,11,3,1,18.6,0.5714285714285714,Christian Braun
2023-11-29,0022300263,DEN,DEN,HOU,0,1,1,13.283333333333333,0.0,Julian Strawther
2023-11-29,0022300263,DEN,DEN,HOU,2,1,0,5.816666666666666,1.0,DeAndre Jordan
2023-11-29,0022300263,DEN,DEN,HOU,0,0,0,3.1333333333333333,0.0,Collin Gillespie
2023-11-29,0022300263,DEN,DEN,HOU,0,0,0,3.1333333333333333,0.0,Hunter Tyson
2023-11-29,0022300263,DEN,DEN,HOU,1,1,1,3.1333333333333333,0.0,Braxton Key
2023-11-29,0022300263,DEN,DEN,HOU,0,0,0,3.1333333333333333,0.0,Jalen Pickett
2023-11-29,0022300263,DEN,DEN,HOU,0,0,0,0.0,0.0,Peyton Watson
2023-11-29,0022300263,HOU,DEN,HOU,11,1,2,23.4,0.5714285714285714,Dillon Brooks
2023-11-29,0022300263,HOU,DEN,HOU,15,7,2,32.11666666666667,0.42857142857142855,Jabari Smith Jr.
2023-11-29,0022300263,HOU,DEN,HOU,22,7,4,28.166666666666668,0.5555555555555556,Alperen Sengun
2023-11-29,0022300263,HOU,DEN,HOU,26,6,9,34.233333333333334,0.6666666666666666,Jalen Green
2023-11-29,0022300263,HOU,DEN,HOU,9,3,5,35.083333333333336,0.4,Aaron Holiday
2023-11-29,0022300263,HOU,DEN,HOU,6,1,0,13.6,0.5,Jock Landale
2023-11-29,0022300263,HOU,DEN,HOU,6,1,0,11.866666666666667,1.0,Reggie Bullock Jr.
2023-11-29,0022300263,HOU,DEN,HOU,4,2,0,16.7,0.4,Tari Eason
2023-11-29,0022300263,HOU,DEN,HOU,12,2,2,22.016666666666666,0.6666666666666666,Jeff Green
2023-11-29,0022300263,HOU,DEN,HOU,0,2,2,5.783333333333333,0.0,Jermaine Samuels Jr.
2023-11-29,0022300263,HOU,DEN,HOU,8,2,0,5.783333333333333,0.75,Cam Whitmore
2023-11-29,0022300263,HOU,DEN,HOU,2,0,1,5.783333333333333,0.5,Nate Williams
2023-11-29,0022300263,HOU,DEN,HOU,3,1,0,5.5,1.0,Nate Hinton
2023-11-29,0022300263,HOU,DEN,HOU,0,0,0,0.0,0.0,Boban Marjanović
2023-11-29,0022300260,TOR,TOR,PHX,13,3,1,33.516666666666666,0.5,OG Anunoby
2023-11-29,0022300260,TOR,TOR,PHX,22,9,3,36.1,0.42857142857142855,Pascal Siakam
2023-11-29,0022300260,TOR,TOR,PHX,17,4,1,29.716666666666665,0.8888888888888888,Jakob Poeltl
2023-11-29,0022300260,TOR,TOR,PHX,23,7,4,37.71666666666667,0.4666666666666667,Scottie Barnes
2023-11-29,0022300260,TOR,TOR,PHX,8,6,12,33.68333333333333,0.2727272727272727,Dennis Schröder
2023-11-29,0022300260,TOR,TOR,PHX,13,5,2,25.15,0.38461538461538464,Gary Trent Jr.
2023-11-29,0022300260,TOR,TOR,PHX,14,10,1,18.3,0.5,Precious Achiuwa
2023-11-29,0022300260,TOR,TOR,PHX,2,5,1,14.316666666666666,0.0,Malachi Flynn
2023-11-29,0022300260,TOR,TOR,PHX,0,0,0,8.566666666666666,0.0,Jalen McDaniels
2023-11-29,0022300260,TOR,TOR,PHX,0,0,0,2.95,0.0,Chris Boucher
2023-11-29,0022300260,TOR,TOR,PHX,0,0,0,0.0,0.0,Gradey Dick
2023-11-29,0022300260,TOR,TOR,PHX,0,0,0,0.0,0.0,Otto Porter Jr.
2023-11-29,0022300260,TOR,TOR,PHX,0,0,0,0.0,0.0,Garrett Temple
2023-11-29,0022300260,TOR,TOR,PHX,0,0,0,0.0,0.0,Thaddeus Young
2023-11-29,0022300260,PHX,TOR,PHX,10,7,2,23.566666666666666,0.5,Josh Okogie
2023-11-29,0022300260,PHX,TOR,PHX,30,4,6,35.516666666666666,0.36666666666666664,Kevin Durant
2023-11-29,0022300260,PHX,TOR,PHX,19,14,6,29.75,0.6666666666666666,Jusuf Nurkić
2023-11-29,0022300260,PHX,TOR,PHX,10,1,1,33.68333333333333,0.4444444444444444,Eric Gordon
2023-11-29,0022300260,PHX,TOR,PHX,8,5,5,32.5,0.16666666666666666,Devin Booker
2023-11-29,0022300260,PHX,TOR,PHX,9,6,4,22.95,0.5,Jordan Goodwin
2023-11-29,0022300260,PHX,TOR,PHX,1,1,0,15.916666666666666,0.0,Yuta Watanabe
2023-11-29,0022300260,PHX,TOR,PHX,4,4,1,18.25,0.3333333333333333,Drew Eubanks
2023-11-29,0022300260,PHX,TOR,PHX,9,3,0,12.966666666666667,0.6,Keita Bates-Diop
2023-11-29,0022300260,PHX,TOR,PHX,5,2,0,14.9,0.6666666666666666,Chimezie Metu
2023-11-29,0022300260,PHX,TOR,PHX,0,0,0,0.0,0.0,Udoka Azubuike
2023-11-29,0022300260,PHX,TOR,PHX,0,0,0,0.0,0.0,Bol Bol
2023-11-29,0022300260,PHX,TOR,PHX,0,0,0,0.0,0.0,Saben Lee
2023-11-29,0022300264,SAC,SAC,LAC,7,5,5,25.783333333333335,0.42857142857142855,Kevin Huerter
2023-11-29,0022300264,SAC,SAC,LAC,9,5,4,34.1,0.42857142857142855,Harrison Barnes
2023-11-29,0022300264,SAC,SAC,LAC,11,5,3,30.55,0.25,Domantas Sabonis
2023-11-29,0022300264,SAC,SAC,LAC,7,3,0,13.433333333333334,0.5,Chris Duarte
2023-11-29,0022300264,SAC,SAC,LAC,40,5,3,37.71666666666667,0.6086956521739131,De'Aaron Fox
2023-11-29,0022300264,SAC,SAC,LAC,15,4,2,27.616666666666667,0.375,Malik Monk
2023-11-29,0022300264,SAC,SAC,LAC,9,3,3,13.366666666666667,0.42857142857142855,Davion Mitchell
2023-11-29,0022300264,SAC,SAC,LAC,2,5,2,17.583333333333332,0.2,Trey Lyles
2023-11-29,0022300264,SAC,SAC,LAC,2,5,0,4.966666666666667,1.0,JaVale McGee
2023-11-29,0022300264,SAC,SAC,LAC,13,5,0,24.466666666666665,0.7142857142857143,Sasha Vezenkov
2023-11-29,0022300264,SAC,SAC,LAC,0,1,0,6.516666666666667,0.0,Kessler Edwards
2023-11-29,0022300264,SAC,SAC,LAC,2,1,0,1.3,0.5,Colby Jones
2023-11-29,0022300264,SAC,SAC,LAC,0,0,0,1.3,0.0,Jordan Ford
2023-11-29,0022300264,SAC,SAC,LAC,0,0,0,1.3,0.0,Jalen Slawson
2023-11-29,0022300264,SAC,SAC,LAC,0,0,0,0.0,0.0,Keon Ellis
2023-11-29,0022300264,LAC,SAC,LAC,19,3,7,39.86666666666667,0.3888888888888889,Paul George
2023-11-29,0022300264,LAC,SAC,LAC,34,9,3,36.766666666666666,0.7777777777777778,Kawhi Leonard
2023-11-29,0022300264,LAC,SAC,LAC,14,8,3,30.433333333333334,0.5833333333333334,Ivica Zubac
2023-11-29,0022300264,LAC,SAC,LAC,18,3,1,31.316666666666666,0.6666666666666666,Terance Mann
2023-11-29,0022300264,LAC,SAC,LAC,26,3,6,38.61666666666667,0.5714285714285714,James Harden
2023-11-29,0022300264,LAC,SAC,LAC,9,5,8,19.166666666666668,0.3333333333333333,Russell Westbrook
2023-11-29,0022300264,LAC,SAC,LAC,3,1,0,13.1,0.16666666666666666,Norman Powell
2023-11-29,0022300264,LAC,SAC,LAC,5,3,0,17.25,0.4,Daniel Theis
2023-11-29,0022300264,LAC,SAC,LAC,3,2,0,10.883333333333333,0.5,Kobe Brown
2023-11-29,0022300264,LAC,SAC,LAC,0,0,0,1.3,0.0,Amir Coffey
2023-11-29,0022300264,LAC,SAC,LAC,0,0,0,1.3,0.0,Bones Hyland
2023-11-29,0022300264,LAC,SAC,LAC,0,0,0,0.0,0.0,P.J. Tucker
2023-11-29,0022300261,MEM,MEM,UTA,19,6,1,24.966666666666665,0.6363636363636364,David Roddy
2023-11-29,0022300261,MEM,MEM,UTA,20,6,1,34.666666666666664,0.42105263157894735,Jaren Jackson Jr.
2023-11-29,0022300261,MEM,MEM,UTA,6,6,2,30.25,1.0,Bismack Biyombo
2023-11-29,0022300261,MEM,MEM,UTA,17,7,9,35.65,0.4117647058823529,Desmond Bane
2023-11-29,0022300261,MEM,MEM,UTA,14,4,9,26.966666666666665,0.6363636363636364,Derrick Rose
2023-11-29,0022300261,MEM,MEM,UTA,0,2,1,18.3,0.0,Jaylen Nowell
2023-11-29,0022300261,MEM,MEM,UTA,3,8,2,19.516666666666666,0.3333333333333333,Vince Williams Jr.
2023-11-29,0022300261,MEM,MEM,UTA,11,4,1,24.916666666666668,0.4444444444444444,Santi Aldama
2023-11-29,0022300261,MEM,MEM,UTA,15,8,0,24.766666666666666,0.75,Ziaire Williams
2023-11-29,0022300261,MEM,MEM,UTA,0,0,0,0.0,0.0,Jacob Gilyard
2023-11-29,0022300261,MEM,MEM,UTA,0,0,0,0.0,0.0,Shaquille Harrison
2023-11-29,0022300261,MEM,MEM,UTA,0,0,0,0.0,0.0,John Konchar
2023-11-29,0022300261,MEM,MEM,UTA,0,0,0,0.0,0.0,Kenneth Lofton Jr.
2023-11-29,0022300261,UTA,MEM,UTA,12,4,4,25.466666666666665,0.3076923076923077,Simone Fontecchio
2023-11-29,0022300261,UTA,MEM,UTA,17,4,1,29.3,0.5,John Collins
2023-11-29,0022300261,UTA,MEM,UTA,4,4,1,15.433333333333334,0.4,Omer Yurtseven
2023-11-29,0022300261,UTA,MEM,UTA,8,3,2,23.683333333333334,0.3333333333333333,Keyonte George
2023-11-29,0022300261,UTA,MEM,UTA,12,3,5,27.183333333333334,0.4,Jordan Clarkson
2023-11-29,0022300261,UTA,MEM,UTA,9,8,2,27.783333333333335,0.36363636363636365,Walker Kessler
2023-11-29,0022300261,UTA,MEM,UTA,5,4,3,24.316666666666666,0.16666666666666666,Talen Horton-Tucker
2023-11-29,0022300261,UTA,MEM,UTA,5,2,2,17.65,1.0,Kelly Olynyk
2023-11-29,0022300261,UTA,MEM,UTA,9,1,3,22.133333333333333,0.3,Collin Sexton
2023-11-29,0022300261,UTA,MEM,UTA,5,4,3,21.216666666666665,0.4,Ochai Agbaji
2023-11-29,0022300261,UTA,MEM,UTA,5,2,0,5.833333333333333,1.0,Luka Samanic
2023-11-29,0022300261,UTA,MEM,UTA,0,0,0,0.0,0.0,Micah Potter
2023-11-29,0022300262,NOP,NOP,PHI,15,4,6,35.06666666666667,0.5714285714285714,Brandon Ingram
2023-11-29,0022300262,NOP,NOP,PHI,33,8,6,33.25,0.9166666666666666,Zion Williamson
2023-11-29,0022300262,NOP,NOP,PHI,19,6,3,31.566666666666666,0.8888888888888888,Jonas Valančiūnas
2023-11-29,0022300262,NOP,NOP,PHI,7,3,6,32.733333333333334,0.375,Herbert Jones
2023-11-29,0022300262,NOP,NOP,PHI,20,4,5,28.133333333333333,0.4375,CJ McCollum
2023-11-29,0022300262,NOP,NOP,PHI,16,5,2,23.933333333333334,0.4,Jordan Hawkins
2023-11-29,0022300262,NOP,NOP,PHI,4,3,3,18.566666666666666,0.25,Naji Marshall
2023-11-29,0022300262,NOP,NOP,PHI,5,2,1,9.333333333333334,0.4,Jose Alvarado
2023-11-29,0022300262,NOP,NOP,PHI,1,1,0,13.166666666666666,0.0,Cody Zeller
2023-11-29,0022300262,NOP,NOP,PHI,4,4,1,14.266666666666667,0.5,Dyson Daniels
2023-11-29,0022300262,NOP,NOP,PHI,0,0,0,0.0,0.0,Kira Lewis Jr.
2023-11-29,0022300262,NOP,NOP,PHI,0,0,0,0.0,0.0,Jeremiah Robinson-Earl
2023-11-29,0022300262,PHI,NOP,PHI,3,1,0,14.116666666666667,1.0,Nicolas Batum
2023-11-29,0022300262,PHI,NOP,PHI,12,4,2,29.266666666666666,0.5,Tobias Harris
2023-11-29,0022300262,PHI,NOP,PHI,7,3,2,17.25,0.42857142857142855,Marcus Morris Sr.
2023-11-29,0022300262,PHI,NOP,PHI,17,3,6,30.233333333333334,0.35714285714285715,De'Anthony Melton
2023-11-29,0022300262,PHI,NOP,PHI,33,1,3,38.18333333333333,0.52,Tyrese Maxey
2023-11-29,0022300262,PHI,NOP,PHI,6,4,0,14.183333333333334,0.42857142857142855,Mo Bamba
2023-11-29,0022300262,PHI,NOP,PHI,12,7,1,29.583333333333332,0.8,Robert Covington
2023-11-29,0022300262,PHI,NOP,PHI,11,1,7,21.35,0.75,Patrick Beverley
2023-11-29,0022300262,PHI,NOP,PHI,9,4,5,26.566666666666666,0.75,Paul Reed
2023-11-29,0022300262,PHI,NOP,PHI,4,2,2,16.966666666666665,0.5,KJ Martin
2023-11-29,0022300262,PHI,NOP,PHI,0,0,0,2.3,0.0,Furkan Korkmaz
2023-11-29,0022300262,PHI,NOP,PHI,0,0,0,0.0,0.0,Joel Embiid
2023-11-29,0022300259,ORL,ORL,WAS,31,6,3,30.8,0.7857142857142857,Franz Wagner
2023-11-29,0022300259,ORL,ORL,WAS,6,4,4,26.766666666666666,0.25,Paolo Banchero
2023-11-29,0022300259,ORL,ORL,WAS,8,7,2,23.716666666666665,0.4,Goga Bitadze
2023-11-29,0022300259,ORL,ORL,WAS,22,3,3,28.683333333333334,0.6,Jalen Suggs
2023-11-29,0022300259,ORL,ORL,WAS,7,5,3,26.966666666666665,0.6,Anthony Black
2023-11-29,0022300259,ORL,ORL,WAS,12,4,6,19.866666666666667,0.7142857142857143,Joe Ingles
2023-11-29,0022300259,ORL,ORL,WAS,8,2,4,19.316666666666666,1.0,Gary Harris
2023-11-29,0022300259,ORL,ORL,WAS,25,6,5,26.15,0.5625,Cole Anthony
2023-11-29,0022300259,ORL,ORL,WAS,11,4,1,18.5,0.7142857142857143,Moritz Wagner
2023-11-29,0022300259,ORL,ORL,WAS,9,3,1,10.0,1.0,Caleb Houstan
2023-11-29,0022300259,ORL,ORL,WAS,0,0,2,5.116666666666666,0.0,Chuma Okeke
2023-11-29,0022300259,ORL,ORL,WAS,0,0,0,4.116666666666666,0.0,Admiral Schofield
2023-11-29,0022300259,ORL,ORL,WAS,0,0,0,0.0,0.0,Jonathan Isaac
2023-11-29,0022300259,WAS,ORL,WAS,22,4,5,27.65,0.75,Deni Avdija
2023-11-29,0022300259,WAS,ORL,WAS,23,3,6,34.53333333333333,0.45,Kyle Kuzma
2023-11-29,0022300259,WAS,ORL,WAS,4,3,4,26.316666666666666,1.0,Daniel Gafford
2023-11-29,0022300259,WAS,ORL,WAS,19,5,2,26.133333333333333,0.4166666666666667,Jordan Poole
2023-11-29,0022300259,WAS,ORL,WAS,7,3,4,20.816666666666666,0.3,Tyus Jones
2023-11-29,0022300259,WAS,ORL,WAS,7,5,0,25.116666666666667,0.4,Bilal Coulibaly
2023-11-29,0022300259,WAS,ORL,WAS,6,1,0,11.616666666666667,0.25,Danilo Gallinari
2023-11-29,0022300259,WAS,ORL,WAS,13,1,2,20.4,0.5714285714285714,Corey Kispert
2023-11-29,0022300259,WAS,ORL,WAS,5,1,1,18.416666666666668,0.3333333333333333,Landry Shamet
2023-11-29,0022300259,WAS,ORL,WAS,0,1,0,9.633333333333333,0.0,Johnny Davis
2023-11-29,0022300259,WAS,ORL,WAS,10,1,1,9.666666666666666,0.6,Eugene Omoruyi
2023-11-29,0022300259,WAS,ORL,WAS,4,0,3,5.116666666666666,0.5,Jared Butler
2023-11-29,0022300259,WAS,ORL,WAS,0,1,0,4.583333333333333,0.0,Anthony Gill
2023-11-29,0022300259,WAS,ORL,WAS,0,0,0,0.0,0.0,Patrick Baldwin Jr.
2023-11-29,0022300259,WAS,ORL,WAS,0,0,0,0.0,0.0,Mike Muscala
2023-11-29,0022300258,DET,DET,LAL,12,6,0,20.866666666666667,0.5454545454545454,Ausar Thompson
2023-11-29,0022300258,DET,DET,LAL,12,3,0,24.783333333333335,0.4444444444444444,Isaiah Stewart
2023-11-29,0022300258,DET,DET,LAL,6,7,0,17.5,0.375,Jalen Duren
2023-11-29,0022300258,DET,DET,LAL,15,4,5,23.45,0.4,Cade Cunningham
2023-11-29,0022300258,DET,DET,LAL,7,1,3,18.816666666666666,0.16666666666666666,Jaden Ivey
2023-11-29,0022300258,DET,DET,LAL,9,1,8,27.766666666666666,0.375,Marcus Sasser
2023-11-29,0022300258,DET,DET,LAL,14,3,2,22.1,0.625,Isaiah Livers
2023-11-29,0022300258,DET,DET,LAL,4,5,0,11.716666666666667,1.0,James Wiseman
2023-11-29,0022300258,DET,DET,LAL,6,1,0,10.466666666666667,0.2857142857142857,Alec Burks
2023-11-29,0022300258,DET,DET,LAL,7,1,8,21.933333333333334,0.3333333333333333,Killian Hayes
2023-11-29,0022300258,DET,DET,LAL,4,2,0,14.483333333333333,0.5,Marvin Bagley III
2023-11-29,0022300258,DET,DET,LAL,8,5,2,20.2,0.2222222222222222,Stanley Umude
2023-11-29,0022300258,DET,DET,LAL,3,0,0,5.916666666666667,1.0,Kevin Knox II
2023-11-29,0022300258,LAL,DET,LAL,9,1,1,22.716666666666665,0.75,Taurean Prince
2023-11-29,0022300258,LAL,DET,LAL,25,8,3,28.7,0.47368421052631576,LeBron James
2023-11-29,0022300258,LAL,DET,LAL,28,16,4,29.116666666666667,0.6,Anthony Davis
2023-11-29,0022300258,LAL,DET,LAL,5,2,2,22.366666666666667,0.0,Max Christie
2023-11-29,0022300258,LAL,DET,LAL,35,4,9,34.31666666666667,0.7647058823529411,D'Angelo Russell
2023-11-29,0022300258,LAL,DET,LAL,6,3,4,24.35,0.375,Austin Reaves
2023-11-29,0022300258,LAL,DET,LAL,0,3,2,19.533333333333335,0.0,Cam Reddish
2023-11-29,0022300258,LAL,DET,LAL,12,9,0,25.083333333333332,0.4444444444444444,Christian Wood
2023-11-29,0022300258,LAL,DET,LAL,0,1,0,6.883333333333333,0.0,Jaxson Hayes
2023-11-29,0022300258,LAL,DET,LAL,10,1,1,10.683333333333334,0.75,Jalen Hood-Schifino
2023-11-29,0022300258,LAL,DET,LAL,0,0,2,7.366666666666666,0.0,Maxwell Lewis
2023-11-29,0022300258,LAL,DET,LAL,3,0,0,4.883333333333333,0.3333333333333333,D'Moi Hodge
2023-11-29,0022300258,LAL,DET,LAL,0,1,0,4.0,0.0,Alex Fudge
2023-11-30,0022300272,SAS,SAS,ATL,22,11,3,32.53333333333333,0.5333333333333333,Keldon Johnson
2023-11-30,0022300272,SAS,SAS,ATL,21,12,2,29.3,0.5625,Victor Wembanyama
2023-11-30,0022300272,SAS,SAS,ATL,11,2,7,33.666666666666664,0.6,Zach Collins
2023-11-30,0022300272,SAS,SAS,ATL,2,3,3,17.433333333333334,0.2,Malaki Branham
2023-11-30,0022300272,SAS,SAS,ATL,33,8,6,35.81666666666667,0.8571428571428571,Jeremy Sochan
2023-11-30,0022300272,SAS,SAS,ATL,25,4,4,27.033333333333335,0.5714285714285714,Devin Vassell
2023-11-30,0022300272,SAS,SAS,ATL,3,2,7,24.266666666666666,0.2,Tre Jones
2023-11-30,0022300272,SAS,SAS,ATL,3,1,2,15.45,0.14285714285714285,Cedi Osman
2023-11-30,0022300272,SAS,SAS,ATL,15,3,0,20.116666666666667,0.625,Julian Champagnie
2023-11-30,0022300272,SAS,SAS,ATL,0,1,0,4.4,0.0,Charles Bassey
2023-11-30,0022300272,SAS,SAS,ATL,0,0,0,0.0,0.0,Dominick Barlow
2023-11-30,0022300272,SAS,SAS,ATL,0,0,0,0.0,0.0,Devonte' Graham
